13:49:04,323 INFO  [main] RawABListener:48 - Initing a RawABListener...
13:49:04,330 INFO  [main] Node:101 - PID: 8140
13:49:04,484 INFO  [main] NetworkManager:117 - NetworkManager tcp_nodelay: true
13:49:04,487 INFO  [main] NetworkManager:123 - NetworkManager tcp_crc: false
13:49:04,487 INFO  [main] NetworkManager:127 - NetworkManager buf_size: 2097152
13:49:04,501 INFO  [main] ElasticLearnerRole:93 - ElasticLearnerRole replication group 1
13:49:04,502 INFO  [main] ElasticLearnerRole:97 - ElasticLearnerRole initial ring 1
13:49:04,502 INFO  [main] ElasticLearnerRole:102 - ElasticLearnerRole deliver_skip_messages: enabled
13:49:04,508 INFO  [ElasticLearner] LearnerRole:102 - Learner recovery: enabled
13:49:04,510 INFO  [ElasticLearner] LearnerRole:108 - Learner auto_trim: disabled
13:49:04,516 INFO  [main-EventThread] RingManager:133 - RingManager ring 1 changed: [14, 15] (succsessor: 14 at /10.10.1.5:2417)
13:49:04,521 INFO  [main-EventThread] RingManager:133 - RingManager ring 1 changed: [1, 14, 15] (succsessor: 1 at /10.10.1.2:2325)
13:49:04,527 INFO  [main] Replica:162 - Token [0], ringId [null], nodeId [15], snapshot_modulo [0], zoo_host [null], path [null], embebedLog [false], useDiskDb [true] with simple constructor
1669236544528, 0, 0
13:49:04,672 INFO  [main-EventThread] RingManager:133 - RingManager ring 1 changed: [1, 13, 14, 15] (succsessor: 1 at /10.10.1.2:2325)
13:49:04,704 INFO  [main-EventThread] RingManager:133 - RingManager ring 1 changed: [1, 2, 13, 14, 15] (succsessor: 1 at /10.10.1.2:2325)
1669236545528, 0, 0
1669236546529, 0, 0
1669236547529, 0, 0
1669236548529, 0, 0
1669236549530, 187, 187
1669236550530, 506, 693
1669236551531, 501, 1194
1669236552531, 497, 1691
1669236553532, 492, 2183
1669236554532, 498, 2681
1669236555536, 505, 3186
1669236556538, 503, 3689
1669236557538, 503, 4192
1669236558538, 494, 4686
1669236559539, 519, 5205
1669236560539, 505, 5710
1669236561539, 500, 6210
1669236562540, 495, 6705
1669236563540, 513, 7218
1669236564541, 494, 7712
1669236565541, 279, 7991
1669236566542, 9, 8000
1669236567542, 0, 8000
1669236568542, 0, 8000
13:49:28,902 ERROR [main-EventThread] RingManager:232 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology1/acceptors
13:49:29,003 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology1/nodes
13:49:29,003 ERROR [main-EventThread] RingManager:232 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology1/nodes
13:49:29,003 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology1/learners
