__  ____  __  _____   ___  __ ____  ______ 
 --/ __ \/ / / / _ | / _ \/ //_/ / / / __/ 
 -/ /_/ / /_/ / __ |/ , _/ ,< / /_/ /\ \   
--\___\_\____/_/ |_/_/|_/_/|_|\____/___/   
11:33:28,602 INFO  quarkus:88 [main] shared-logger 1.0.0-SNAPSHOT on JVM (powered by Quarkus 1.10.2.Final) started in 1.233s. Listening on: http://0.0.0.0:8888
11:33:28,609 INFO  quarkus:91 [main] Profile prod activated. 
11:33:28,610 INFO  quarkus:92 [main] Installed features: [cdi, rest-client, rest-client-jackson, resteasy, resteasy-jackson, smallrye-openapi]
11:33:32,543 INFO  LoggerController:66 [executor-thread-1] loggerRestClients size [2]
11:33:32,591 INFO  LoggerController:101 [executor-thread-1] Registering config [LoggerConfig [id=4, ring=1, replicas=1, pathPrefix=/tmp/]]
11:33:32,591 INFO  LoggerController:109 [executor-thread-1] Calling logger in url id [0] with id [4]
11:33:32,664 INFO  LoggerController:83 [executor-thread-2] Registering replica logger
11:33:32,973 INFO  ReplicaLoggerClient:63 [executor-thread-2] Path created [/tmp/67df217b-56b0-42e4-b407-4adf76a1d896]
1670697212973, 0, 0
1670697213975, 0, 0
1670697214975, 0, 0
1670697215975, 0, 0
1670697216976, 0, 0
1670697217976, 0, 0
1670697218976, 2487, 2487
1670697219977, 8228, 10715
1670697220978, 7989, 18704
1670697221978, 8037, 26741
1670697222979, 8040, 34781
1670697223979, 7934, 42715
1670697224980, 8018, 50733
1670697225980, 7915, 58648
1670697226980, 7993, 66641
1670697227981, 8042, 74683
1670697228982, 7989, 82672
1670697229982, 8019, 90691
1670697230983, 7968, 98659
1670697231983, 8056, 106715
1670697232983, 7981, 114696
1670697233984, 8081, 122777
1670697234985, 7998, 130775
1670697235985, 7945, 138720
1670697236986, 8060, 146780
1670697237986, 7988, 154768
1670697238987, 7965, 162733
1670697239987, 8068, 170801
1670697240987, 7989, 178790
1670697241988, 8032, 186822
1670697242988, 8041, 194863
1670697243988, 7950, 202813
1670697244989, 8002, 210815
1670697245989, 8108, 218923
1670697246990, 8096, 227019
1670697247991, 8035, 235054
1670697248991, 7965, 243019
1670697249992, 7972, 250991
1670697250992, 8080, 259071
1670697251993, 8008, 267079
1670697252993, 8032, 275111
1670697253994, 8103, 283214
1670697254994, 8008, 291222
1670697255995, 7843, 299065
1670697256995, 8014, 307079
1670697257995, 7978, 315057
1670697258996, 8095, 323152
1670697259996, 8049, 331201
1670697260997, 8078, 339279
1670697261997, 7972, 347251
1670697262997, 7966, 355217
1670697263998, 8034, 363251
1670697264998, 8012, 371263
1670697265998, 7961, 379224
1670697266999, 7935, 387159
1670697267999, 8025, 395184
1670697268999, 7958, 403142
1670697270000, 7906, 411048
1670697271000, 7983, 419031
1670697272001, 8059, 427090
1670697273001, 8047, 435137
1670697274001, 7942, 443079
1670697275002, 7999, 451078
1670697276002, 7693, 458771
1670697277003, 7907, 466678
1670697278003, 7775, 474453
1670697279003, 7785, 482238
1670697280004, 7840, 490078
1670697281004, 7910, 497988
1670697282004, 7974, 505962
1670697283005, 8091, 514053
1670697284005, 8066, 522119
1670697285006, 7929, 530048
1670697286006, 7974, 538022
1670697287006, 7997, 546019
1670697288007, 7957, 553976
1670697289007, 8002, 561978
1670697290007, 7881, 569859
1670697291008, 8037, 577896
1670697292008, 8020, 585916
1670697293009, 8025, 593941
1670697294009, 7977, 601918
1670697295010, 7719, 609637
1670697296010, 7860, 617497
1670697297010, 7828, 625325
1670697298011, 7946, 633271
1670697299011, 7832, 641103
1670697300011, 7692, 648795
1670697301012, 8037, 656832
1670697302012, 8060, 664892
1670697303012, 7956, 672848
1670697304013, 8058, 680906
1670697305013, 7832, 688738
1670697306013, 8072, 696810
1670697307014, 8065, 704875
1670697308014, 7951, 712826
1670697309014, 165, 712991
1670697310015, 0, 712991
