13:44:56,258 INFO  [main] RawABListener:48 - Initing a RawABListener...
13:44:56,267 INFO  [main] Node:101 - PID: 7712
13:44:56,429 INFO  [main] NetworkManager:117 - NetworkManager tcp_nodelay: true
13:44:56,433 INFO  [main] NetworkManager:123 - NetworkManager tcp_crc: false
13:44:56,434 INFO  [main] NetworkManager:127 - NetworkManager buf_size: 2097152
13:44:56,448 INFO  [main] ElasticLearnerRole:93 - ElasticLearnerRole replication group 1
13:44:56,449 INFO  [main] ElasticLearnerRole:97 - ElasticLearnerRole initial ring 1
13:44:56,450 INFO  [main] ElasticLearnerRole:102 - ElasticLearnerRole deliver_skip_messages: enabled
13:44:56,459 INFO  [ElasticLearner] LearnerRole:102 - Learner recovery: enabled
13:44:56,461 INFO  [ElasticLearner] LearnerRole:108 - Learner auto_trim: disabled
13:44:56,467 INFO  [main-EventThread] RingManager:133 - RingManager ring 1 changed: [1, 15] (succsessor: 1 at /10.10.1.2:2737)
13:44:56,474 INFO  [main-EventThread] RingManager:133 - RingManager ring 1 changed: [1, 13, 15] (succsessor: 1 at /10.10.1.2:2737)
13:44:56,514 INFO  [main-EventThread] RingManager:133 - RingManager ring 1 changed: [1, 2, 13, 15] (succsessor: 1 at /10.10.1.2:2737)
13:44:56,556 INFO  [main-EventThread] RingManager:133 - RingManager ring 1 changed: [1, 2, 13, 14, 15] (succsessor: 1 at /10.10.1.2:2737)
13:44:58,845 INFO  [main] Replica:162 - Token [0], ringId [null], nodeId [15], snapshot_modulo [0], zoo_host [null], path [null], embebedLog [false], useDiskDb [true] with simple constructor
1669236298846, 0, 0
1669236299846, 0, 0
1669236300847, 0, 0
1669236301847, 0, 0
1669236302847, 0, 0
1669236303848, 0, 0
1669236304848, 1428, 1428
1669236305849, 3921, 5349
1669236306849, 3982, 9331
1669236307850, 4040, 13371
1669236308851, 4003, 17374
1669236309851, 3967, 21341
1669236310851, 3997, 25338
1669236311852, 4007, 29345
1669236312852, 4007, 33352
1669236313852, 4023, 37375
1669236314853, 4054, 41429
1669236315853, 4077, 45506
1669236316854, 4016, 49522
1669236317855, 3954, 53476
1669236318855, 4023, 57499
1669236319855, 3985, 61484
1669236320856, 2465, 63949
1669236321856, 51, 64000
1669236322856, 0, 64000
1669236323857, 0, 64000
1669236324857, 0, 64000
13:45:25,105 ERROR [main-EventThread] RingManager:232 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology1/acceptors
13:45:25,205 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology1/nodes
13:45:25,205 ERROR [main-EventThread] RingManager:232 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology1/nodes
13:45:25,205 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology1/learners
