__  ____  __  _____   ___  __ ____  ______ 
 --/ __ \/ / / / _ | / _ \/ //_/ / / / __/ 
 -/ /_/ / /_/ / __ |/ , _/ ,< / /_/ /\ \   
--\___\_\____/_/ |_/_/|_/_/|_|\____/___/   
19:40:08,427 INFO  quarkus:88 [main] shared-logger 1.0.0-SNAPSHOT on JVM (powered by Quarkus 1.10.2.Final) started in 1.224s. Listening on: http://0.0.0.0:8888
19:40:08,434 INFO  quarkus:91 [main] Profile prod activated. 
19:40:08,435 INFO  quarkus:92 [main] Installed features: [cdi, rest-client, rest-client-jackson, resteasy, resteasy-jackson, smallrye-openapi]
19:40:12,453 INFO  LoggerController:66 [executor-thread-1] loggerRestClients size [2]
19:40:12,513 INFO  LoggerController:101 [executor-thread-1] Registering config [LoggerConfig [id=4, ring=1, replicas=1, pathPrefix=/media/disk1/]]
19:40:12,513 INFO  LoggerController:109 [executor-thread-1] Calling logger in url id [0] with id [4]
19:40:12,594 INFO  LoggerController:83 [executor-thread-2] Registering replica logger
19:40:12,947 INFO  ReplicaLoggerClient:66 [executor-thread-2] Path created [/media/disk1/1b066046-793e-4a35-837c-f9ab16a2bc5b]
1670726412948, 0, 0
1670726413948, 0, 0
1670726414949, 0, 0
1670726415949, 0, 0
1670726416950, 0, 0
1670726417950, 0, 0
1670726418950, 3696, 3696
1670726419951, 13294, 16990
1670726420951, 15728, 32718
1670726421952, 12658, 45376
1670726422953, 13718, 59094
1670726423953, 12778, 71872
1670726424954, 15202, 87074
1670726425954, 15245, 102319
1670726426954, 13724, 116043
1670726427955, 13134, 129177
1670726428956, 12140, 141317
1670726429956, 15579, 156896
1670726430957, 13854, 170750
1670726431957, 12818, 183568
1670726432957, 15581, 199149
1670726433958, 15311, 214460
1670726434958, 12634, 227094
1670726435959, 15597, 242691
1670726436959, 15495, 258186
1670726437960, 15023, 273209
1670726438960, 11109, 284318
1670726439960, 11936, 296254
1670726440961, 3545, 299799
1670726441961, 12336, 312135
1670726442961, 14306, 326441
1670726443961, 8773, 335214
1670726444962, 13160, 348374
1670726445962, 982, 349356
1670726446963, 13850, 363206
1670726447963, 9814, 373020
1670726448963, 11973, 384993
1670726449963, 6520, 391513
